,Soma_region,Cortical_layer,Transgenic_line,Brain_id,Subclass_or_type,Celltype,final_celltype
18457_00125,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPL,VPL
18457_00126,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00127,MG,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,MG,MG
18457_00128,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00129,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00133,ACB,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,,ACB,ACB
18457_00135,SMT,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,SMT,SMT
18457_00136,VM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_matrix,VM,VM
18457_00139,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00140,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00141,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00142,CP,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,CP_GPe,CP_GPe,CP_GPe
18457_00143,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00144,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00145,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00146,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00148,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00150,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00152,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00159,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00162,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00163,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00164,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPL,VPL
18457_00170,ACB,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,,ACB,ACB
18457_00184,OT,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,,,
18457_00188,VM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_matrix,VM,VM
18457_00190,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00194,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00197,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPL,VPL
18457_00199,MG,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,MG,MG
18457_00202,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPL,VPL
18457_00203,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPL,VPL
18457_00204,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPM,VPM
18457_00205,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPL,VPL
18457_00206,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,VPL,VPL
18457_00209,MD,,Vipr2-IRES2-Cre-neo;Ai166_381484-18457,18457,TH_core,MD,MD
18457_00241,SGN,,Vipr2-IRES2-Cre-neo;Ai166-381484,18457,TH_core,SGN,SGN
18458_00049,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00050,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00051,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00053,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00056,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00057,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00069,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00075,LD,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_matrix,LD,LD
18458_00077,LD,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_matrix,LD,LD
18458_00083,LP,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_matrix,LP,LP
18458_00086,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00101,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00102,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00114,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00119,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00121,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00122,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00125,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00148,LP,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_matrix,LP,LP
18458_00150,LP,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_matrix,LP,LP
18458_00185,PO,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_matrix,PO,PO
18458_00236,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00239,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00241,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00242,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00244,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00249,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00250,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00264,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00267,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00268,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00269,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00273,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00277,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00280,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00281,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00302,LGd,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,LGd,LGd
18458_00306,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00351,CP,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,CP_others,CP_others,CP_others
18458_00353,CP,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,CP_GPe,CP_GPe,CP_GPe
18458_00374,VM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_matrix,VM,VM
18458_00375,AM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,AM,AM
18458_00376,AM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,AM,AM
18458_00386,CP,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,CP_GPe,CP_GPe,CP_GPe
18458_00419,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPL,VPL
18458_00424,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00430,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00437,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPL,VPL
18458_00443,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00444,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00445,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00450,MG,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,MG,MG
18458_00456,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPL,VPL
18458_00458,MG,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,MG,MG
18458_00459,MG,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,MG,MG
18458_00460,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00461,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00468,VM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_matrix,VM,VM
18458_00488,CP,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,CP_others,CP_others,CP_others
18458_00496,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPL,VPL
18458_00500,ACB,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,,ACB,ACB
18458_00502,OT,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,,,
18458_00505,VM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_matrix,VM,VM
18458_00540,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00541,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00542,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00547,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00548,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00549,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPL,VPL
18458_00551,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00555,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00561,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00562,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPL,VPL
18458_00564,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00565,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPL,VPL
18458_00567,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPL,VPL
18458_00574,MG,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,MG,MG
18458_00575,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00577,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00578,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00580,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00583,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPL,VPL
18458_00584,VPM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPM,VPM
18458_00585,VM,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_matrix,VM,VM
18458_00586,VPL,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,VPL,VPL
18458_00612,LP,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_matrix,LP,LP
18458_00614,LP,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_matrix,LP,LP
18458_00615,LD,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_matrix,LD,LD
18458_00616,SMT,,Vipr2-IRES2-Cre-neo;Ai166_381487-18458,18458,TH_core,SMT,SMT
18461_2985_x10744_y3095,MOs,2月3日,Cux2-CreERT2;Ai166_374706-18461,18461,CTX_IT,IT_MOs,IT_MO
18461_3220_x7596_y9465,AIv,2月3日,Cux2-CreERT2;Ai166_374706-18461,18461,CTX_IT,IT_AI,IT_AI
18461_3871_x7813_y3857,MOp,2月3日,Cux2-CreERT2;Ai166_374706-18461,18461,CTX_IT,IT_MOp,IT_MO
18461_4178_x16825_y2713,MOp,2月3日,Cux2-CreERT2;Ai166_374706-18461,18461,CTX_IT,IT_MOp,IT_MO
18461_4233_x19011_y2874,MOp,2月3日,Cux2-CreERT2;Ai166_374706-18461,18461,CTX_IT,IT_MOp,IT_MO
18461_4388_x5599_y5781,SSp-n,4,Cux2-CreERT2;Ai166_374706-18461,18461,CTX_IT,IT_SSp-n,IT_SS
18461_4410_x23856_y6531,SSs,2月3日,Cux2-CreERT2;Ai166_374706-18461,18461,CTX_IT,IT_SSs,IT_SS
18461_4545_x5749_y4914,SSp-m,2月3日,Cux2-CreERT2;Ai166_374706-18461,18461,CTX_IT,IT_SSp-m,IT_SS
18461_4862_x17603_y2198,SSp-ll,2月3日,Cux2-CreERT2;Ai166_374706-18461,18461,CTX_IT,IT_SSp-ll,IT_SS
18461_5025_x23630_y4542,SSp-bfd,2月3日,Cux2-CreERT2;Ai166_374706-18461,18461,CTX_IT,IT_SSp-bfd,IT_SS
18461_6043_x11080_y1667,VISa,2月3日,Cux2-CreERT2;Ai166_374706-18461,18461,CTX_IT,IT_VIS,IT_VIS
18461_7132_x6338_y3287,VISrl,4,Cux2-CreERT2;Ai166_374706-18461,18461,CTX_IT,IT_VIS,IT_VIS
18462_00005,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,CP_GPe,CP_GPe,CP_GPe
18462_00007,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,CP_GPe,CP_GPe,CP_GPe
18462_00009,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,CP_GPe,CP_GPe,CP_GPe
18462_00013,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00014,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00015,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00016,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00017,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00018,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00019,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00020,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00021,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00022,MG,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,MG,MG
18462_00023,VPLpc,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPLpc,VPLpc
18462_00024,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,LGd,LGd
18462_00025,MG,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,MG,MG
18462_00026,MG,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,MG,MG
18462_00027,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPL,VPL
18462_00028,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00029,VPLpc,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPLpc,VPLpc
18462_00030,VPLpc,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPLpc,VPLpc
18462_00031,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00032,VPMpc,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPMpc,VPMpc
18462_00035,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,CP_others,CP_others,CP_others
18462_00038,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,CP_SNr,CP_SNr,CP_SNr
18462_00040,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00041,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00042,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPL,VPL
18462_00043,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,CP_GPe,CP_GPe,CP_GPe
18462_00044,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00045,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00048,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,CP_GPe,CP_GPe,CP_GPe
18462_00049,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,CP_SNr,CP_SNr,CP_SNr
18462_00050,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,CP_GPe,CP_GPe,CP_GPe
18462_00051,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00052,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00053,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPL,VPL
18462_00054,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,LGd,LGd
18462_00055,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00056,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00057,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00058,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00059,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00060,VPLpc,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPLpc,VPLpc
18462_00061,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00062,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VPM,VPM
18462_00063,VAL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_373641-18462,18462,TH_core,VAL,VAL
18463_00001,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,LGd,LGd
18463_00003,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00004,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,CP_SNr,CP_SNr,CP_SNr
18463_00005,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,CP_GPe,CP_GPe,CP_GPe
18463_00007,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,CP_SNr,CP_SNr,CP_SNr
18463_00010,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,CP_GPe,CP_GPe,CP_GPe
18463_00011,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,CP_GPe,CP_GPe,CP_GPe
18463_00012,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00015,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,LGd,LGd
18463_00016,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,LGd,LGd
18463_00018,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,LGd,LGd
18463_00019,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,CP_SNr,CP_SNr,CP_SNr
18463_00020,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,CP_SNr,CP_SNr,CP_SNr
18463_00021,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,CP_SNr,CP_SNr,CP_SNr
18463_00024,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,CP_GPe,CP_GPe,CP_GPe
18463_00027,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00028,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00029,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00031,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00032,MG,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,MG,MG
18463_00034,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPL,VPL
18463_00036,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPL,VPL
18463_00037,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00038,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00039,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00040,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00041,VPMpc,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPMpc,VPMpc
18463_00042,RE,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_matrix,RE,RE
18463_00045,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPL,VPL
18463_00046,SMT,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,SMT,SMT
18463_00047,SMT,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,SMT,SMT
18463_00051,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,CP_others,CP_others,CP_others
18463_00052,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPL,VPL
18463_00054,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00055,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00056,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPL,VPL
18463_00057,LGd,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,LGd,LGd
18463_00058,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00061,MG,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,MG,MG
18463_00062,MG,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,MG,MG
18463_00066,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00067,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00068,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00069,VPM,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPM,VPM
18463_00071,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPL,VPL
18463_00072,MG,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,MG,MG
18463_00073,VPL,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,TH_core,VPL,VPL
18463_00074,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,CP_GPe,CP_GPe,CP_GPe
18463_00075,CP,,Tnnt1-IRES2-CreERT2;Ai82;Ai140_383680-18463,18463,CP_GPe,CP_GPe,CP_GPe
18464_00004,CP,,Vipr2-IRES2-Cre-neo;Ai166_381488-18464,18464,CP_SNr,CP_SNr,CP_SNr
